run,image_index,dice,iou,sensitivity,specificity,precision,accuracy,hd95,assd,boundary_f1
supervised_baseline,0,0.4192139737991266,0.26519337016574585,0.8602150537634409,0.8359968561697668,0.27713625866050806,0.837646484375,21.93171219946131,8.095072447241888,0.21468926553672316
supervised_baseline,1,0.65814696485623,0.49047619047619045,1.0,0.944987146529563,0.49047619047619045,0.94775390625,7.0710678118654755,3.285791418291439,0.2853945159485171
supervised_baseline,2,0.5795795795795796,0.4080338266384778,1.0,0.9282603125800666,0.4080338266384778,0.931640625,7.835450483145842,4.01325256290309,0.16129032258064516
supervised_baseline,3,0.8503184713375797,0.739612188365651,0.897982062780269,0.9403870162297129,0.8074596774193549,0.93115234375,6.324555320336759,2.4053762108726886,0.5519713261648745
supervised_baseline,4,0.8027522935779816,0.6704980842911877,0.7186858316221766,0.9775784753363229,0.9090909090909091,0.916015625,6.082762530298219,2.882563019779829,0.33682422870082085
supervised_baseline,5,0.6347222222222222,0.4649033570701933,0.626027397260274,0.9248366013071896,0.643661971830986,0.87158203125,19.030231369645563,5.821319217874751,0.24048096192384766
supervised_baseline,6,0.8183254344391785,0.6925133689839572,0.7154696132596685,0.9928825622775801,0.955719557195572,0.94384765625,9.0,2.4465634236862552,0.5906735751295337
supervised_baseline,7,0.1891891891891892,0.1044776119402985,0.14411764705882352,0.9656549520766773,0.2752808988764045,0.8974609375,11.131224844483269,5.301845993643865,0.11871393239901072
supervised_baseline,8,0.8316708229426434,0.7118463180362861,0.8917112299465241,0.9435483870967742,0.7792056074766355,0.93408203125,8.0,2.499230981472245,0.5797838525111253
supervised_baseline,9,0.648960739030023,0.48034188034188036,1.0,0.9203145478374836,0.48034188034188036,0.92578125,7.615773105863909,3.6360551419340696,0.2190016103059581
supervised_baseline,10,0.8126747437092264,0.6844583987441131,0.9819819819819819,0.9471522453450164,0.6931637519872814,0.950927734375,6.399195791578043,2.2678040227563936,0.5679012345679012
supervised_baseline,11,0.850828729281768,0.7403846153846154,0.7565502183406113,0.9937106918238994,0.9719495091164095,0.940673828125,4.123105625617661,1.887248811716226,0.6701024526544552
supervised_baseline,12,0.8815606130980028,0.7882059800664452,0.818809318377912,0.9846782431052093,0.954728370221328,0.937744140625,7.091972019606978,1.935164957503249,0.7575617426695033
supervised_baseline,13,0.9345023207839093,0.8770571151984511,0.9467084639498433,0.9757884676648614,0.9226069246435845,0.968994140625,3.0,1.1012425605188956,0.8621796676992397
supervised_baseline,14,0.6095406360424028,0.4383735705209657,0.6997971602434077,0.9184013322231473,0.539906103286385,0.89208984375,7.783742686575341,3.983395742212921,0.23511372348581652
supervised_baseline,15,0.7244186046511628,0.5679124886052871,0.7252619324796274,0.9264751312944084,0.7235772357723578,0.88427734375,9.939696961966996,3.716239029439058,0.3615075009147457
supervised_baseline,16,0.7422222222222222,0.5901060070671378,1.0,0.9704759480783914,0.5901060070671378,0.9716796875,3.3395871062866194,2.0800995337492334,0.602878257487359
supervised_baseline,17,0.9746835443037974,0.9506172839506173,0.9788135593220338,0.9911167512690355,0.9705882352941176,0.98828125,1.0,0.4435553008541107,1.0
supervised_baseline,18,0.8546409807355516,0.746177370030581,0.953125,0.9815104166666667,0.7746031746031746,0.979736328125,3.0,1.3049555462237106,0.8059637912673057
supervised_baseline,19,0.847001223990208,0.7346072186836518,1.0,0.9666666666666667,0.7346072186836518,0.969482421875,4.17689640329339,1.665469830153615,0.7340425531914894
supervised_baseline,20,0.7889908256880734,0.6515151515151515,0.8493827160493828,0.9666756976429152,0.7366167023554604,0.955078125,11.957370911774127,2.977590844726557,0.6119086843963285
supervised_baseline,21,0.7383015597920277,0.5851648351648352,1.0,0.9611125418490858,0.5851648351648352,0.963134765625,5.0990195135927845,2.3386433600580934,0.5113636363636364
supervised_baseline,22,0.699614890885751,0.5380059230009872,0.5439121756487026,0.9964447317388494,0.9802158273381295,0.8857421875,8.602325267042627,3.793910239269157,0.39999999999999997
supervised_baseline,23,0.9310214851111949,0.8709449929478138,0.9008023340627279,0.9827522935779817,0.9633385335413417,0.955322265625,4.242640687119285,1.2415033942886622,0.8274746021756719
supervised_baseline,24,0.8522727272727273,0.7425742574257426,0.9868421052631579,0.9663616792249731,0.75,0.96826171875,3.0081138830084164,1.609218462574762,0.7786079433739678
supervised_baseline,25,0.42669584245076586,0.2712100139082058,0.3181076672104405,0.9261324041811847,0.6478405315614618,0.744140625,22.253635122751596,8.562726871581763,0.1678832116788321
supervised_baseline,26,0.8677685950413223,0.7664233576642335,0.930576070901034,0.9575899385785317,0.8129032258064516,0.953125,4.391812611241478,1.7541858869385238,0.7016949152542373
supervised_baseline,27,0.8157439446366782,0.6888239590942293,0.7084898572501879,0.98625678119349,0.9612640163098879,0.89599609375,7.0604076400856535,3.3715791100085837,0.4303560274828232
supervised_baseline,28,0.8940329218106996,0.8083720930232559,0.8494623655913979,0.9830784249918646,0.9435396308360477,0.94970703125,4.47213595499958,1.7112574020890332,0.7740086000955566
supervised_baseline,29,0.885282596530498,0.7941767068273092,0.98875,0.9405339805825242,0.8014184397163121,0.949951171875,4.47213595499958,1.782712711493055,0.6967176114013026
supervised_baseline,30,0.717948717948718,0.56,0.8246575342465754,0.8975044563279857,0.6356916578669483,0.884521484375,8.54400374531753,3.659137669758379,0.3128697252530564
supervised_baseline,31,0.4772313296903461,0.3133971291866029,0.5379876796714579,0.9032973122748684,0.4288052373158756,0.85986328125,12.66093235377617,5.8145124568780915,0.24719101123595508
supervised_baseline,32,0.8630393996247655,0.759075907590759,0.7951598962834918,0.9812861517522967,0.9435897435897436,0.9287109375,5.830951894845301,2.054015196316176,0.6422496094428051
supervised_baseline,33,0.9497354497354498,0.9042821158690176,0.9986091794158554,0.9777909387029908,0.905422446406053,0.9814453125,1.4142135623730951,0.7844236909998288,1.0
supervised_baseline,34,0.6429240862230553,0.47375690607734805,0.9913294797687862,0.8992,0.47572815533980584,0.906982421875,7.703287562383142,4.313430227143072,0.21052631578947364
supervised_baseline,35,0.030338389731621937,0.015402843601895734,0.03672316384180791,0.8690539818278995,0.02584493041749503,0.797119140625,21.095023109728988,9.760401960524886,0.1441048034934498
supervised_baseline,36,0.7699642431466031,0.625968992248062,1.0,0.9488470712960508,0.625968992248062,0.952880859375,7.0710678118654755,2.580943812417318,0.5386250885896527
supervised_baseline,37,0.5983263598326359,0.42686567164179107,0.7486910994764397,0.9224555735056543,0.49825783972125437,0.90625,15.210860582086378,5.194381310220012,0.33655705996131524
supervised_baseline,38,0.8352941176470589,0.7171717171717171,0.7959641255605381,0.9694132334581773,0.8787128712871287,0.931640625,7.280109889280518,2.401927355818206,0.5598214285714285
supervised_baseline,39,0.8824626865671642,0.7896494156928213,0.8446428571428571,0.9737903225806451,0.923828125,0.9384765625,6.324555320336759,2.0734692051525494,0.697207222899611
supervised_baseline,40,0.7887323943661971,0.6511627906976745,0.7580372250423012,0.9723252496433666,0.8220183486238533,0.94140625,9.896963079870886,2.6636627283386756,0.713678844519966
supervised_baseline,41,0.6095890410958904,0.43842364532019706,1.0,0.9418070444104135,0.43842364532019706,0.9443359375,19.380292724251326,5.216033753154162,0.3948296122209166
supervised_baseline,42,0.8332378223495702,0.7141453831041258,0.8909313725490197,0.9384146341463414,0.7825618945102261,0.928955078125,7.923653308483004,2.5776558994038266,0.5569176882661997
supervised_baseline,43,0.5643879173290938,0.39313399778516056,0.4382716049382716,0.9716981132075472,0.7924107142857143,0.8662109375,13.630567856806879,5.619271754202281,0.21482778750729714
supervised_baseline,44,0.8740225890529973,0.7762345679012346,0.7921259842519685,0.9907997169143666,0.9748062015503876,0.92919921875,5.830951894845301,2.0886496894211275,0.6924146454503322
supervised_baseline,45,0.40752351097178685,0.2559055118110236,1.0,0.8546526531658549,0.2559055118110236,0.861572265625,16.90953707766761,7.176503933224311,0.12
