run,image_index,dice,iou,sensitivity,specificity,precision,accuracy,hd95,assd,boundary_f1
unet_supervised,0,0.6261261261261262,0.4557377049180328,0.996415770609319,0.9132826827351324,0.45648604269293924,0.9189453125,11.492806589536105,4.706176996930743,0.36197791646663463
unet_supervised,1,0.6232980332829047,0.45274725274725275,1.0,0.9359897172236504,0.45274725274725275,0.939208984375,5.0,3.73181035423014,0.09740259740259741
unet_supervised,2,0.5993788819875776,0.4279379157427938,1.0,0.9338970023059185,0.4279379157427938,0.93701171875,7.423891350270621,3.9209224507294027,0.2786885245901639
unet_supervised,3,0.9264787175234936,0.86302780638517,0.9394618834080718,0.9753433208489388,0.9138495092693566,0.967529296875,2.23606797749979,1.2105751636517357,0.9432176656151421
unet_supervised,4,0.7841409691629956,0.644927536231884,0.731006160164271,0.9583600256245997,0.8456057007125891,0.904296875,8.012451549659708,3.148734776562272,0.4377182770663562
unet_supervised,5,0.6463195691202872,0.47745358090185674,0.7397260273972602,0.8808674985145574,0.5738575982996812,0.855712890625,11.036288813749808,5.159012953387898,0.16410748560460653
unet_supervised,6,0.8812664907651715,0.7877358490566038,0.9226519337016574,0.963226571767497,0.8434343434343434,0.9560546875,4.0,1.3554888429239194,0.8082499042617212
unet_supervised,7,0.7369942196531792,0.5835240274599542,0.75,0.974174653887114,0.7244318181818182,0.95556640625,5.2993212190719845,2.334147240139457,0.5826235093696763
unet_supervised,8,0.859214501510574,0.753177966101695,0.9505347593582888,0.9414575866188769,0.7839029768467475,0.943115234375,5.507425056195546,2.0697322781082956,0.6149628581535196
unet_supervised,9,0.8271604938271605,0.7052631578947368,0.9537366548042705,0.9740498034076016,0.7302452316076294,0.97265625,2.8798989873223326,1.4558649641672898,0.8444444444444444
unet_supervised,10,0.5088495575221239,0.34124629080118696,0.5180180180180181,0.9370208105147865,0.5,0.8916015625,14.67555872082463,5.89474619070779,0.2516556291390728
unet_supervised,11,0.8455384615384616,0.732409381663113,0.75,0.9930817610062893,0.9689703808180536,0.938720703125,4.322964030877387,2.0286448117426423,0.6045801526717558
unet_supervised,12,0.8498309995171415,0.7388748950461796,0.7592752372735116,0.9891045284303711,0.9649122807017544,0.924072265625,9.219544457292887,2.63402367012344,0.6617249088128015
unet_supervised,13,0.9307923771313942,0.8705440900562852,0.9696969696969697,0.9652755654667091,0.8948891031822566,0.96630859375,2.0,1.1999904788958076,0.9799979589754056
unet_supervised,14,0.20680628272251309,0.11532846715328467,0.16024340770791076,0.9467110741049126,0.2915129151291513,0.85205078125,15.652475842498529,6.998838151312663,0.13062409288824384
unet_supervised,15,0.7776365946632783,0.6361746361746362,0.7124563445867288,0.9681804139635465,0.855944055944056,0.91455078125,8.602325267042627,3.116819176058365,0.5515610217596972
unet_supervised,16,0.8930817610062893,0.8068181818181818,0.8502994011976048,0.9977093407991855,0.9403973509933775,0.99169921875,1.4142135623730951,0.7084881360566726,1.0
unet_supervised,17,0.9663386846193682,0.9348697394789579,0.9883474576271186,0.9828680203045685,0.9452887537993921,0.984130859375,1.4142135623730951,0.5986102354319649,1.0
unet_supervised,18,0.8165680473372781,0.69,0.80859375,0.9885416666666667,0.8247011952191236,0.977294921875,4.0,1.5826109851863395,0.8217609162491051
unet_supervised,19,0.7972027972027972,0.6627906976744186,0.9884393063583815,0.9546666666666667,0.66796875,0.95751953125,4.47213595499958,2.1787068476380083,0.5333868056948065
unet_supervised,20,0.6900958466453674,0.526829268292683,0.8,0.9431048496342455,0.6067415730337079,0.928955078125,10.0,3.4757452626892347,0.44543000385653686
unet_supervised,21,0.6310975609756098,0.4610244988864143,0.971830985915493,0.9392222508369817,0.4672686230248307,0.94091796875,9.433981132056603,3.5895078967503,0.48522030117122145
unet_supervised,22,0.4649122807017544,0.3028571428571429,0.31736526946107785,0.984486102133161,0.8688524590163934,0.8212890625,13.005760721560794,6.076786547704183,0.23853211009174313
unet_supervised,23,0.9023362696284948,0.8220516399162596,0.8592268417213713,0.9772477064220183,0.95,0.937744140625,5.0,1.6460680086851263,0.75196655899677
unet_supervised,24,0.8506787330316742,0.7401574803149606,0.9894736842105263,0.9655543595263725,0.746031746031746,0.9677734375,3.9605551275464013,1.6008203065264555,0.6993006993006994
unet_supervised,25,0.023547880690737835,0.011914217633042097,0.012234910277324634,0.9885017421602788,0.3125,0.6962890625,33.61963104934947,15.494060112776449,0.08486562942008485
unet_supervised,26,0.9053558327219369,0.8270777479892761,0.9113737075332349,0.9798186604270255,0.8994169096209913,0.968505859375,2.98284271247462,1.2008255556560021,0.8368164901231033
unet_supervised,27,0.7573122529644268,0.6094147582697201,0.7197595792637115,0.9128390596745027,0.798999165971643,0.85009765625,11.0,4.331054343212096,0.3952569169960474
unet_supervised,28,0.9300699300699301,0.869281045751634,0.9100684261974584,0.9843800846078751,0.95097037793667,0.9658203125,3.0,1.197838642346161,0.8644214162348877
unet_supervised,29,0.8342728297632469,0.7156673114119922,0.925,0.929004854368932,0.7597535934291582,0.92822265625,4.403287374635489,2.491145331597675,0.3768906521200099
unet_supervised,30,0.7738831615120275,0.6311659192825112,0.7712328767123288,0.9518716577540107,0.776551724137931,0.919677734375,8.16003731330296,3.137073684383615,0.4202020202020202
unet_supervised,31,0.48577680525164113,0.3208092485549133,0.45585215605749485,0.943197561651427,0.5199063231850117,0.88525390625,10.525734195631394,5.18600344472988,0.1842105263157895
unet_supervised,32,0.630217519106408,0.46008583690987126,0.46326707000864303,0.9972779857094249,0.9852941176470589,0.846435546875,15.234542302984591,6.049959544374406,0.33902295467922305
unet_supervised,33,0.9141767323585506,0.84192037470726,1.0,0.9600236896653834,0.84192037470726,0.967041015625,2.23606797749979,1.2703296590772513,0.8833857992305002
unet_supervised,34,0.646125116713352,0.4772413793103448,1.0,0.8989333333333334,0.4772413793103448,0.907470703125,8.619422599190447,4.355958699654342,0.25
unet_supervised,35,0.0842433697347894,0.043973941368078175,0.07627118644067797,0.9305184393372528,0.09407665505226481,0.856689453125,16.1245154965971,9.058775408259276,0.16378525932666058
unet_supervised,36,0.7052401746724891,0.5446880269814502,1.0,0.9284389080307448,0.5446880269814502,0.93408203125,13.813967058227085,4.327682250517061,0.3999287114596329
unet_supervised,37,0.7092731829573935,0.5495145631067961,0.7408376963350786,0.9641895530425417,0.6802884615384616,0.943359375,6.203658925317489,3.03173804588215,0.34340006786562605
unet_supervised,38,0.7623554153522608,0.6159728122344945,0.8127802690582959,0.9110486891385767,0.7178217821782178,0.8896484375,8.584828810525098,3.757199877116185,0.39557334589121734
unet_supervised,39,0.8928247048138056,0.8063986874487284,0.8776785714285714,0.9667338709677419,0.9085027726432532,0.9423828125,5.370857542457414,1.919329092799045,0.6692015209125475
unet_supervised,40,0.8375241779497099,0.7204658901830283,0.7326565143824028,0.9971469329529244,0.9774266365688488,0.958984375,9.688689622631125,2.098914747271903,0.777827447474296
