run,image_index,dice,iou,sensitivity,specificity,precision,accuracy,hd95,assd,boundary_f1
seed_2024,0,0.7071524966261808,0.5469728601252609,0.7751479289940828,0.9175438596491228,0.6501240694789082,0.89404296875,9.019384798348096,3.490228578547937,0.40618291112065263
seed_2024,1,0.7333894028595458,0.5790172642762285,0.8304761904761905,0.9361523382805936,0.6566265060240963,0.922607421875,7.127081707490477,3.1869092341678478,0.39739086803813345
seed_2024,2,0.9267540478026214,0.8635057471264368,0.9064856711915535,0.9903874162540053,0.9479495268138801,0.976806640625,2.861812178288407,1.0236593469458068,0.8994457640538401
seed_2024,3,0.777422790202343,0.6358885017421603,0.9530026109660574,0.9485591166172906,0.6564748201438849,0.948974609375,5.0,2.5033357883588274,0.510948905109489
seed_2024,4,0.5885245901639344,0.4169570267131243,0.9624664879356568,0.8689229116304056,0.42384887839433294,0.87744140625,15.005462818622838,5.6738376980799785,0.3056921995783556
seed_2024,5,0.7512274959083469,0.601572739187418,0.8375912408759124,0.9394024802705749,0.6810089020771514,0.92578125,5.385164807134504,3.0794153863836162,0.3614457831325302
seed_2024,6,0.9226361031518625,0.8563829787234043,0.9096045197740112,0.987012987012987,0.936046511627907,0.9736328125,3.605551275463989,1.031936972575563,0.8637733997055319
seed_2024,7,0.8062542488103331,0.6753986332574032,0.8495702005730659,0.9470276633313714,0.7671410090556274,0.930419921875,5.0,2.4517441755024674,0.4920666800562362
seed_2024,8,0.931738913801694,0.8722014925373134,0.892175572519084,0.9921259842519685,0.9749739311783108,0.966552734375,2.23606797749979,1.2129927137514835,0.9313442081354534
seed_2024,9,0.8178070898598516,0.691771269177127,0.992,0.9396551724137931,0.6956521739130435,0.946044921875,5.0,2.2519407539755796,0.47503045066991473
seed_2024,10,0.8587951807228915,0.7525337837837838,0.783641160949868,0.9841162554917202,0.9498933901918977,0.928466796875,7.049747468305832,2.2976572672719597,0.5903083700440529
seed_2024,11,0.946999561979851,0.8993344425956739,0.9068791946308725,0.9965564738292011,0.9908340971585701,0.970458984375,3.0,0.9606546338555021,0.8790969672242623
seed_2024,12,0.40193236714975844,0.25151148730350664,1.0,0.8407921810699589,0.25151148730350664,0.848876953125,27.80287754891569,10.226792171690489,0.0831889081455806
seed_2024,13,0.8919540229885058,0.8049792531120332,0.8453159041394336,0.9855254877281309,0.9440389294403893,0.9541015625,4.973606797749973,1.3245990647410504,0.8257494425633826
seed_2024,14,0.7419792137370086,0.5897988505747126,0.6557507987220448,0.9507735583684951,0.854318418314256,0.860595703125,10.26635280684657,4.0526695949672975,0.2506527415143603
seed_2024,15,0.8749214330609679,0.7776536312849162,0.8256227758007118,0.984014755610206,0.93048128342246,0.951416015625,5.009901951359278,1.6229944554823341,0.758281229213782
seed_2024,16,0.68,0.5151515151515151,1.0,0.9592460519612838,0.5151515151515151,0.9609375,3.605551275463989,2.7350063941369687,0.18556701030927833
seed_2024,17,0.5278810408921933,0.35858585858585856,0.5735056542810986,0.8932988208225482,0.4889807162534435,0.844970703125,16.235197084700943,6.913480992313825,0.14507772020725387
seed_2024,18,0.7114624505928854,0.5521472392638037,0.6360424028268551,0.9602710194025255,0.8071748878923767,0.89306640625,10.339033051364064,4.092242730884868,0.4146649810366625
