run,image_index,dice,iou,sensitivity,specificity,precision,accuracy,hd95,assd,boundary_f1
mean_teacher,0,0.6855036855036855,0.5214953271028038,1.0,0.9329316216924286,0.5214953271028038,0.9375,9.848857801796104,3.6483682639062294,0.5112781954887219
mean_teacher,1,0.7436823104693141,0.5919540229885057,1.0,0.9634961439588688,0.5919540229885057,0.96533203125,4.920820393249934,2.320743810644518,0.607516943930992
mean_teacher,2,0.6088328075709779,0.4376417233560091,1.0,0.9364591339994875,0.4376417233560091,0.939453125,6.4031242374328485,3.6719893097694047,0.13793103448275865
mean_teacher,3,0.8584422967595224,0.75199203187251,0.8464125560538116,0.9650436953807741,0.8708189158016147,0.939208984375,9.988530291951882,2.7030340985775982,0.6291079812206571
mean_teacher,4,0.8138328530259366,0.6861030126336248,0.7248459958932238,0.9823830877642536,0.9277266754270697,0.921142578125,6.324555320336759,2.7311622473054618,0.4532969912988783
mean_teacher,5,0.7453323375653472,0.594047619047619,0.6835616438356165,0.9673202614379085,0.819376026272578,0.916748046875,7.810249675906654,3.3549521987871422,0.387434554973822
mean_teacher,6,0.8275862068965517,0.7058823529411765,0.7292817679558011,0.9928825622775801,0.9565217391304348,0.9462890625,9.054380928916643,2.4029798939248352,0.6010362694300518
mean_teacher,7,0.4410011918951132,0.28287461773700306,0.5441176470588235,0.9164004259850905,0.37074148296593185,0.885498046875,12.068537985413776,5.643117325355063,0.10172570390554042
mean_teacher,8,0.8243412797992472,0.7011739594450374,0.8783422459893048,0.9435483870967742,0.776595744680851,0.931640625,7.15406043910428,2.5793000675998137,0.49473684210526314
mean_teacher,9,0.7308192457737321,0.5758196721311475,1.0,0.945740498034076,0.5758196721311475,0.949462890625,5.0,2.6135361185544044,0.3071808510638298
mean_teacher,10,0.8245283018867925,0.7014446227929374,0.9842342342342343,0.9509857612267251,0.7094155844155844,0.95458984375,4.973606797749973,2.122138340294681,0.5555555555555556
mean_teacher,11,0.8147676639083387,0.6874328678839957,0.6986899563318777,0.9952830188679245,0.9770992366412213,0.928955078125,5.385164807134504,2.3572777906361737,0.574074074074074
mean_teacher,12,0.888787185354691,0.799835255354201,0.8377911993097498,0.9812734082397003,0.9463937621832359,0.940673828125,8.135839149473254,2.0247419189636213,0.7192494788047255
mean_teacher,13,0.9444444444444444,0.8947368421052632,0.9414838035527691,0.9840713603058299,0.9474237644584648,0.97412109375,2.8284271247461903,0.9611435691533899,0.8955223880597014
mean_teacher,14,0.5181159420289855,0.34963325183374083,0.5801217038539553,0.9097973910630031,0.46808510638297873,0.8701171875,9.899494936611665,4.698216855352341,0.22709163346613545
mean_teacher,15,0.7768395657418576,0.6351084812623274,0.7497089639115251,0.952116156935434,0.8060075093867334,0.90966796875,8.48528137423857,3.2269845271935877,0.4451939291736931
